1.2159043808314716e-05,28.38145243509519,37.49482635420103,27.4,40.62757684135247
1.2159043808314716e-05,28.381452436886228,37.4948263579207,27.4,40.62757684135247
1.2159043808314716e-05,28.3814524370428,37.494826358102294,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437145327,37.49482635822664,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437282825,37.49482635838469,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437364544,37.494826358478626,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437445688,37.4948263585719,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437514497,37.49482635865099,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437544958,37.49482635868601,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243760726,37.49482635875762,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437642576,37.49482635879822,27.4,40.62757684135247
1.2159043808314716e-05,28.3814524376584,37.49482635881641,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437701903,37.49482635886642,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437728967,37.49482635889752,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437752195,37.49482635892423,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437773696,37.49482635894894,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437794806,37.49482635897321,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243781485,37.49482635899624,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437834223,37.49482635901851,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437850065,37.49482635903672,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243786639,37.49482635905549,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437881617,37.494826359072995,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437895103,37.49482635908849,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437905992,37.49482635910101,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243791998,37.49482635911709,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243793083,37.49482635912956,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437941288,37.49482635914159,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243795083,37.49482635915255,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437960327,37.49482635916347,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243796891,37.49482635917334,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243797678,37.49482635918238,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437984443,37.49482635919119,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437991793,37.49482635919964,27.4,40.62757684135247
1.2159043808314716e-05,28.381452437996398,37.494826359204936,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438004654,37.49482635921442,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243800957,37.49482635922008,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438014687,37.49482635922596,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438019686,37.4948263592317,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243802187,37.49482635923422,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243802882,37.494826359242204,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438033,37.49482635924701,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243803671,37.49482635925127,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438040142,37.494826359255214,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243804349,37.494826359259065,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438046434,37.49482635926245,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243804919,37.49482635926562,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438051717,37.494826359268515,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438054527,37.49482635927175,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438057156,37.494826359274775,27.4,40.62757684135247
1.2159043808314716e-05,28.38145243805916,37.49482635927708,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438061388,37.494826359279635,27.4,40.62757684135247
1.2159043808314716e-05,28.381452438063288,37.494826359281824,27.4,40.62757684135247
